name,link,bio,image,special_id,collected_at
Edwin Ramoran,https://curatorsintl.org/about/collaborators/18549-edwin-ramoran,,https://curatorsintl.org/images/NEW_0274.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Marta Ramos-Yzquierdo,https://curatorsintl.org/about/collaborators/5738-marta-ramos-yzquierdo,"Marta Ramos-Yzquierdo is an art historian from the UCM, Madrid, MA in Cultural Management from Instituto Ortega y Gasset, and she is part as curator of the ICI New York (Bogotá, 2013). After five years living in Chile, in 2009 she moved to Brazil where she was director of Galeria Baró. Between August 2012 and July 2013 she was appointed director of the independent art center Pivô. Back in Spain, she has run the LOOP Fair 2017. Nowadays she is living in Barcelona, where she continues working in her researches and new projects. As a researcher, Ramos is developing the research Artist working, (thinking on) new economies, about the labor conditions in the contemporary art. She was also part of History in display (WT), a collaborative project with contemporary artists on critical insertion in Brazilian museums. Following these two lines of investigation, Ramos curated ; Error as a star; Sublime and Dystopia, Ícaro Lira: General Field, and WORK – DO +, in São Paulo, Brazil; History is written by the victors, Felipe Ehrenberg 67//15 and its public program Visual scores; and After, Despois, Según, in Madrid, Spain; Rafa Munárriz, Sulla curva chiusa en la Galeria Macca, Cagliari, Italy; The way you read a book is different to how I tell you a story, at Jahn und Jahn, Munich, Germany; and Applications of the various flow theories, with Carlos Amorales and Los Torreznos as guests in Buenos Aires, Argentina. Ramos writes texts for artists –Ricardo Alcaide, Marlon de Azambuja, Alberto Casari, Cristina Garrido, Julius Heinemann, Victor Leguy, Bruno Moreschi, Yoshua Okón, Sara Ramo, Flora Rebollo, Matheus Rocha Pitta, Sara&André, Tercerunquinto or Fábio Tremonte among others– and she also for magazines as Arte al día, arthishock and a-desk.org.",https://curatorsintl.org/images/Simeon_Barclay.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Christine Ramsay,https://curatorsintl.org/about/collaborators/5568-christine-ramsay,"Dr. Christine Ramsay is Associate Professor in Film Studies (University of Regina). She holds a PhD in Social and Political Thought (York University). Her research is in the areas of Canadian / Saskatchewan cinemas, masculinities in film and popular culture, film installation art, the culture of small cities, and philosophies of identity. She publishedMaking It Like A Man: Canadian Masculinities in Practice(Wilfrid Laurier UP, 2011) and is co-editingMind the Gap: Saskatchewan Cultural Spaces(Regina UP, forthcoming 2014). In 2012, she was Visiting Scholar at the Graduate Program in Canadian Studies (University of Edinburgh), where she worked on her current monograph on David Cronenberg. She has been invited to present this research at The Cronenberg Project, a multi-platform career retrospective and exhibition at TIFF Bell Lightbox in fall 2014. She serves on the editorial boards ofTopia: Canadian Journal of Cultural StudiesandImaginations: Journal of Cross-Cultural Image Studies; and on the boards of Regina's Dunlop Art Gallery and Creative City Centre. She is a past President of the Film Studies Association of Canada, and past Chair of the Regina Arts Commission. She has curated and programmed several exhibitions and film series over the past ten years, including:QC15(5th Parallel Gallery, URegina, 2010);Cronenberg’s Doubles(exhibition at MacKenzie Art Gallery, 2010);Screening the Queen(film series on Regina for Realizing the Creative City, 2004); andMaking It Like a Star: Canadian Actors, Directors, Masculinities(film series forMaking It Like A Man!exhibition-conference, MacKenzie/URegina, 2004).
After Matisse",https://curatorsintl.org/images/Symposium.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Gabriela Rangel,https://curatorsintl.org/about/collaborators/5417-gabriela-rangel,"Gabriela Rangel is a Venezuelan curator based in New York. She is currently the Director of Visual Arts and Chief Curator at the Americas Society. She holds an M.A. in curatorial studies from the Center for Curatorial Studies at Bard College, an M.A. in media and communications studies from the Universidad Católica Andrés Bello in Caracas, and a B.A. in film studies from the International Film School at San Antonio de los Baños, Cuba. Prior to this position she worked at the Museum of Fine Arts, Houston, and Museo Alejandro Otero and Fundación Cinemateca Nacional, both in Caracas. She has curated and co-curated numerous exhibitions of modern and contemporary art such asSpatial Acts: Esvin Alarcon Lam,Elena Damiani,Marcius Galan and Jorge Pedro Núnez(2014), The First Cartagena Biennial (2014),Within the Light Trap: Cruz Diez in Black and White(2014);Iris Sheets(2013);The Art of Friendship: Xul Solar and Jorge Luis Borges(2012),Gordon Matta Clark: Undoing The Space(2010-11),Arturo Herrera: Les Noces(2011),Marta Minujín: MINUCODEs(2010), among many others. Additionally, she organized the SITAC 8 in Mexico City. Selected contributions includeDa Adversidade Vivemos: Artistes d’Amerique Latine(Musée d’Art Moderne de la Ville de Paris, 2001),Liliana Porter(Centro de Arte Recoleta, Buenos Aires, 2004),Claudio Perna: Arte Social(Galería de Arte Nacional, Caracas, 2004),Arte no es Vida(Museo del Barrio, New York, 2008), andLarger Than Life: Javier Téllez and Vasco Araujo(Calouste Gulbenkian Foundation, Lisbon, 2010) andNew Territories(Museum of Design, New York, 2014). She has also published articles in Art in America, Frieze, Art Nexus, Arte al Dia, El Nacional and El Universal.",https://curatorsintl.org/images/Portrait_Rangel.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Christian Rattemeyer,https://curatorsintl.org/about/collaborators/4340-christian-rattemeyer,"Christian Rattemeyer is the Harvey S. Shipley Miller Associate Curator of Drawings at the Museum of Modern Art in New York. Prior to that he was a curator of Artists Space in New York. He has worked as a freelance writer and critic in New York and as communications editor for Documenta 11. He founded and co-directed OSMOS, an independent project space in Berlin, and he has curated film and architecture festivals in Berlin, Los Angeles, London, and New York. He contributes regularly to art magazines such as Parkett, Texte zur Kunst, Artforum, and Art Papers, and he has published many catalog essays on contemporary art. He holds an MA from the Free University of Berlin and is a PhD candidate at Columbia University.
After Matisse",https://curatorsintl.org/images/ci_s2010.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
John B. Ravenal,https://curatorsintl.org/about/collaborators/5383-john-b-ravenal,"John B. Ravenal is the Sydney and Frances Lewis Family Curator of Modern and Contemporary Art at the Virginia Museum of Fine Arts. His recent projects include solo exhibitions by Xu Bing, Sally Mann, Chuck Close, and Diana Al-Hadid. He is currently organizing exhibitions connecting Jasper Johns and Edvard Munch, and exploring the late work of Sol LeWitt. John recently completed a two-year term as president of the Association of Art Museum Curators and was a 2012 Fellow at the Center for Curatorial Leadership.",https://curatorsintl.org/images/MVIMG_20180201_103246_2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Yasmil Raymond,https://curatorsintl.org/about/collaborators/5073-yasmil-raymond,"Yasmil Raymond joined The Museum of Modern Art as Associate Curator in the Department of Painting and Sculpture in July 2015. At the Museum, she has organized or co-organized projects includingThe Unfinished Conversation: New Work from the Collection(2017) andFrom the Collection: 1960–1969(2016). Previously, Ms. Raymond served as a curator at the of Dia Art Foundation, where she organized exhibitions and projects with artists Allora & Calzadilla (2015), Carl Andre (2014), Thomas Hirschhorn (2013), Jean-Luc Moulène (2012), Yvonne Rainer (2011), Ian Wilson (2015-2011), Robert Whitman (2011), Koo Jeong A (2010), Franz Erhard Walther (2010), and Trisha Brown (2009). Before Dia Art Foundation, she was an associate curator at the Walker Art Center in Minneapolis for five years. At the Walker, Ms. Raymond co-curated several seminal exhibitions including, with Philippe Vergne,Kara Walker: My Complement, My Enemy, My Oppressor, My Love, which won the 2008 award for the “Best Monographic Museum Show Nationally” from the International Association of Art Critics. She also curated solo exhibitions with Tomas Saraceno and Tino Sehgal, and co-curated with Doryun Chong the group exhibitionBrave New Worlds. Ms. Raymond was part of the Education Department at MCA Chicago before Walker. She received a BFA from the School of the Art Institute of Chicago, and an MA from Bard College, Center for Curatorial Studies.",https://curatorsintl.org/images/Yasmil_Raymond.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Sara Raza,https://curatorsintl.org/about/collaborators/7747-sara-raza,"Photo by Asya Gorovits
Photo by Asya Gorovits
Sara Raza is an award-winning curator and writer specializing in global art and visual cultures from a postcolonial and post-Soviet perspective. Raza has curated exhibitions and projects for international museums, biennials, and festivals including the Solomon R. Guggenheim Museum (New York), Galleria d’Arte Moderna (Milan), Rubin Museum of Art (New York), Mathaf: Modern Arab Art Museum (Doha, Qatar), the MacKenzie Art Gallery (Saskatchewan, Canada), Maraya Art Center, (Sharjah), the Tashkent Biennale (Uzbekistan), the 55th Venice Biennale, and the 3rd Baku Public Art Festival (Azerbaijan), among others. Formerly, she was the Guggenheim UBS MAP Curator for the Middle East and North Africa at the Guggenheim Museum, New York and Curator of Public Programs at Tate Modern, London. Raza is the West and Central Asia Desk Editor for ArtAsiaPacific magazine and has written for numerous artist monographs, books, and catalogues. She is the recipient of the 11th ArtTable New Leadership Award for Women in the Arts and was honored by Deutsche Bank and Apollo as one of 40 under 40 global art specialists (thinkers’ category). She is a Walter Hopps Curatorial Excellence Award Finalist and the Arts Council of England Emerging Curator’s Awardee (2004-05). Sara holds a BA (hons) in English Literature and History of Art and an MA in 20th-Century Art History and Theory, both from Goldsmiths College, University of London, and pursued studies towards her PhD at the Royal College of Art, London. She lives and works in New York City, where has taught for the School of Visual Arts Masters Curatorial Practice. Currently, Sara is a Red Burns Fellow at New York University’s Interactive Telecommunications Program and teaches on the Progam’s Masters’ course.
Martha Wilson",https://curatorsintl.org/images/Screen_Shot_2022_11_09_at_7.45.20_AM.png?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Leeann Ream,https://curatorsintl.org/about/collaborators/21152-leeann-ream,"Leeann Ream is a Research Fellow with Independent Curators International. She is also an MA student in Museum and Exhibition Studies at the University of Illinois in Chicago. Before attending the MUSE program at UIC, Leeann earned a BFA in Studio Arts from Bowling Green State University, where her thesis exhibition focused on drawing the figure from observation. Her undergraduate experience was supported by multiple grants from the university's Center for Undergraduate Research, a residency at the New York Academy of Art, student work in the university galleries, multiple exhibition opportunities, as well as awards for artistic talent and leadership. After graduating, she began work at the Toledo Museum of Art, where she was promoted to Visitor Experience Supervisor. While at TMA, she was awarded Employee of the Month for safely relaunching the volunteer program post-COVID shutdown. While at UIC, Leeann has held multiple assistantships. Recently, she has also worked as a Research Assistant at the Chicago History Museum. Her MA experience has been supported by grants from the Graduate Student Council where she serves as a program representative as well as a MUSE Travel grant. She has moderated the 2021 International Visual Literacy Conference as well as presented People, Property, and the Panopticon: Envisioning the Post-Museum through Decolonial Marxist Analysis of Museum Collections at the 2022 Inclusive Museum conference. She is currently developing a publication for ICI as part of her fellowship.
Artists' Books U.S.A.",https://curatorsintl.org/images/Screen_Shot_2022_06_14_at_9.27.19_AM.png?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Anne Reeve,https://curatorsintl.org/about/collaborators/5289-anne-reeve,"Anne Reeve joined the Hirshhorn Museum and Sculpture Garden in Washington D.C. as Associate Curator in June 2018, and is responsible for the Museum’s collection of Modern and Contemporary sculpture. She is co-curator (with Hirshhorn Director Melissa Chiu) ofLee Ufan: Open Dimension, which opened to the public in Fall 2019 and constitutes the artist’s largest site-specific sculptural commission to date in the United States, and is currently focused on curatorial projects associated with the Hirshhorn Sculpture Garden’s revitalization plan, designed by artist and architect Hiroshi Sugimoto.
From 2009-2018 Reeve worked for Glenstone, a private museum in Potomac MD, where most recently she organized long-term presentations and accompanying catalogues by artists On Kawara and Robert Gober in conjunction with a large-scale architectural expansion. Other Glenstone projects include the permanent outdoor installation of sound workFOREST (for a thousand years…)by Canadian artist duo Janet Cardiff and George Bures Miller (2017) and the exhibitionsFred Sandback: Light, Space, Facts(2015-2016) andPeter Fischli and David Weiss(2013-2014). She originated the institution’s Oral History Program, interviewing over fifty collection artists including Jo Baer, Matthew Barney, Hilla Becher, Mike Kelley, Barbara Kruger, Martha Rosler, Cindy Sherman, Jeff Wall, and many others. In 2014 she organized Glenstone’s annual Roundtable symposium on the topic of the Artist Interview, exploring the interview format as both document and practice.
Reeve’s essay on artist Jarrod Beck appears in the volumeMaking the Geologic Now(punctum books, 2012); her writing has also appeared inArt PapersandArt in Americamagazines. She holds a BA from Sarah Lawrence College and an MA in the History of Art from University College London.
Talking to Action: Art, Pedagogy, and Activism in the Americas",https://curatorsintl.org/images/ci-symposium-2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Maria Fidel Regueros,https://curatorsintl.org/about/collaborators/5378-maria-fidel-regueros,"Maria Fidel Regueros is currently the Co-Founder and Creative Director of ROOM by URBANART PROJECTS – an independent project and exhibition space in Johannesburg, South Africa. As an Exhibitions Curator and Visual Arts Project Manager, Regueros has been involved in numerous projects in South Africa and Zimbabwe. In 2002, she founded urbanart project, a creative collective whose portfolio of projects include:... series of encounters - in conversation with artists, a project in response to the 1st Johannesburg Art Fair, in collaboration with Thembinkosi Goniwe and Andrew L Wessels in 2008. The project consisted of curating various presentations by artists participating in the art fair who were not represented by galleries. Regueros holds an Honors Degree in Presentation and re-representation of History from the University of the Witwatersrand, Johannesburg, South Africa, and a Major in Heritage Studies with a focus on Museums & Public Culture.",https://curatorsintl.org/images/bag%20factory.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Katy Reis,https://curatorsintl.org/about/collaborators/4436-katy-reis,"Katy Reis is the owner and founder of Reis Art Advisory, a full-service art advisory firm specializing in acquisitions and collections management based in Columbus, Ohio. Prior to founding her firm, Katy held positions in the curatorial and exhibition departments at the Corcoran Gallery of Art in Washington, DC, Washington Project for the Arts, and the Wexner Center for the Arts at the Ohio State University.
She has written essays on the work of Alyson Shotz, Diana Thater, and Gustavo Godoy which have appeared in exhibition guides at the Wexner Center for the Arts. She was also a contributor to the exhibition catalogueJosiah McElheny: Towards a Light Club. In 2012, Katy served as a curator for the Washington Project for the Arts Exhibition and Art Auction Gala.
The Ocean After Nature
Raymond Pettibon: The Punk Years, 1978–86",https://curatorsintl.org/images/ICI.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Lena Johanna Reisner,https://curatorsintl.org/about/collaborators/7687-lena-johanna-reisner,"Lena Johanna Reisner is an in-ter-dependent curator and writer based in Berlin. Her research focuses on matters of ecology, natureculture, the social structures that drive climate change, ecosystem degradation, and biodiversity loss, as well as environmental and climate justice as countermovements to these crises. The notion of in-ter-dependence means to acknowledge the interconnectedness of curatorial work with other cultural practices and formations of knowledge, as well as the diverse, more-than-human communities that enable a 21st century human – or rather post-human – experience in the first place.
With a diploma degree in cultural studies from the University of Hildesheim, Lena Johanna Reisner most recently worked as a curator at Galerie im Turm and as a curatorial fellow at Kunstraum Kreuzberg/Bethanien, Berlin. In 2021 she will serve as guest curator for Prater Galerie and thereby extend her affiliation with communal art institutions in the city. For Prater Galerie she has co-developed (with Sonja Hornung) an annual programme for the first year of reopening the gallery space and will curate the exhibitionFossil Experiencewhich will engage with counter-narratives to the continued extraction (and combustion) of fossil matters such as crude oil, natural gas, and coal.
Past exhibitions includeCapitalo,Chthulu, and aMuch Hotter Compost Pileat Kunstraum/Kreuzberg Bethanien (2018, co-curated with Lorena Juan and Anaïs Senli) which critically investigated into the Anthropocene discourse and the various alter-cenes proposed within the broader field of environmental humanities;Tangible Remains.Hidden Mattersat Decad, Berlin (2018), a two-artist exhibition thematising the material conditions of digitality; andCreatures of the Mudat Westfälischer Kunstverein, Münster (2016). At Galerie im Turm she realized solo and duo shows with Antje Majewksi & Paweł Freisler, Henrike Naumann, Naufus Ramírez-Figueroa, Gil Delindro, Viviana Druga, and Anaïs Senli, and has co-curated (with Sylvia Sadzinski) the exhibitionPouring Into an Array of Characters(2019) about forms of connectedness and strange communications.
Lena Johanna Reisner participated in an ICI Curatorial Intensive in New Orleans (2019) and was previously curator-in-residence in Schloss Ringenberg and Silo – Arte e Latitude Rural, Resende. She has worked as curatorial assistant within the Van Abbemuseum, Eindhoven; as a project manager for KOW, Berlin; and in dOCUMENTA (13)'s department for Maybe Education and Public Programs.",https://curatorsintl.org/images/Lena_R.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Chloe Reith,https://curatorsintl.org/about/collaborators/7213-chloe-reith,"Chloe Reith has been curator at The Common Guild, Glasgow since 2019. Prior to this she was Curator of Exhibitions at Inverleith House, Royal Botanic Garden Edinburgh (2013-18), was a member of the projects team at S1 Artspace, Sheffield, and worked independently as a curator and writer.
Chloe has conceived and delivered a broad range of artist commissions, survey exhibitions, events and research projects with Scottish and international artists including Margaret Salmon, Corin Sworn, Sharon Hayes, Sam Durant, Ayo Akingbade, ektor garcia, Peles Empire, Nicolas Party, Tony Conrad, Raoul de Keyser and more. She is currently working on new commissions with Onyeka Igwe, and Yuri Pattison, and a project with Basel Abbas and Ruanne Abou-Rahme. She has been chair of the board of trustees at the artist-run organisation Rhubaba Gallery & Studios, Edinburgh and previously held a senior position at a commercial gallery.",https://curatorsintl.org/images/chloe_ICI_profile3.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Nicole Remus,https://curatorsintl.org/about/collaborators/24114-nicole-remus,"Nicole Remus (b. 1995) is an interdisciplinary creative practitioner (self-taught Visual Artist, Curator/Scenographer, Graduate Architect, and Poet) from Jinja, Uganda.
Nicole has co-curated over 20 online and physical exhibitions as part of 4/01, The Creative Tribe, Jinja. She has also worked on the scenography for three significant exhibitions in Kampala; Sungi Mlengeya’s debut soloJust Disruptions,Portals(the first immersive generative art exhibition in Uganda ft Scarlettmotif), andSend Me, by Borderlands Art.
Her curatorial approach focuses on centering the artist, working closely with them to ensure their intentions are effectively communicated to the audience. With a background in architecture, Nicole delves into conceptual and spatial design, creating cohesive and sensory exhibition experiences. She is passionate about collaborating with emerging and experimental artists, as well as the innovative creators who bring exhibitions to life.",https://curatorsintl.org/images/Nicole_Remus.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Florence Renault-Darsi,https://curatorsintl.org/about/collaborators/6747-florence-renault-darsi,"Florence Renault-Darsi is an art historian and curator. She was active in the artistic field in France (Le Consortium art center and Fonds Régional d’Art Contemporain in Franche-Comté) and helped create, as well as coordinated, one of the first university courses engaging with the cultural domain at the University of Besançon. In 2000 she moved to Morocco, where she has since run activities as the artistic director for La Source du Lion in Casablanca. She also writes texts for artists projects, edits art publications and curates exhibits and art projects, of which: “Art et patrimoine: Une autre histoire,” April 2015; “Passerelle artistique: Étrange paradoxe,” La Source du Lion, Casablanca and MuCEM, Marseille, 2014; “Rencontre,” a selection of works from the collection of the Musée d’art contemporain in Anvers, Rabat, 2010; “Passerelle artistique: Lisière et débordements,” Villa des arts, Casablanca, 2009; “Au-delà des murs,” Ecole Supérieure des Beaux-Arts in Casablanca, 2008.",https://curatorsintl.org/images/New_Morocco.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Isra Rene,https://curatorsintl.org/about/collaborators/23096-isra-rene,"Isra Rene is an artist and writer from Capitol Heights, Maryland, currently based in Chicago.",https://curatorsintl.org/images/Isra_Rene.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Varsha Reshamwala,https://curatorsintl.org/about/collaborators/5391-varsha-reshamwala,"Varsha Reshamwala is Curatorial Associate at Dr. Bhau Daji Lad Museum, and Senior Manager of Osian's Connoisseurs of Art. Reshamwala received a BS in Accounting & Finanace from University of Warwick, UK.
Walk Ways
After Perestroika: Kitchenmaids or Stateswomen",https://curatorsintl.org/images/IMG_1568web.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Corina Reynolds,https://curatorsintl.org/about/collaborators/5860-corina-reynolds,"Corina Reynolds is one of the Founding Partners ofSmall Editions, an Artist Book Studio that publishes and supports the creation of new contemporary artists books. Through exhibitions, public events, publications, and traveling tours, Small Editions opens a space for new conversations about artists books today. Small Editions Press publishes 2-3 artist bookworks and 4-8 zines in collaboration with contemporary artists each year. Reynolds has led classes in independent book publishing, zine making and bookbinding, has curated exhibitions and talks on contemporary artist books and serves on the Board of Directors at The Center for Book Arts, New York. She received her MFA from Cranbrook Academy of Art and her BFA from San Diego State University.",https://curatorsintl.org/images/3_Corina_Reynolds.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Kathrin Rhomberg,https://curatorsintl.org/about/collaborators/5137-kathrin-rhomberg,"Kathrin Rhomberg lives and works as an independent curator in Vienna, Austria. She is a co-curator of the ongoing project “Former West” and a corresponding member of Secession, Vienna. Her curatorial projects in 2011 included an exhibition on Christoph Schlingensief,Fear of the Core of Things, at the BAK, basis voor aktuele Kunst, Utrecht, Netherlands, and a show onBauhaus in India 1922, Bauhaus Dessau. Previous projects (selection): 6th Berlin Biennale, Berlin, 2010; Czech and Slovak Pavilion at the 53rd Venice Biennale: Roman Ondák,Loop, Venice 2009; Ion Grigorescu,In the Body of the Victim 1969–2008, Museum of Modern Art in Warsaw, 2009;Sanja Iveković, (with Nataša Ilić), Fundació Antoni Tàpies, Barcelona, 2007;Project Migration, Cologne 2002-2006 (with Marion von Osten); Manifesta 3 (with Francesco Bonami, Ole Bauman, Maria Hlavajova), Lubljana, 2000.
Project 35 Volume 2
Acceptable Entertainment",https://curatorsintl.org/images/Rhomberg_headshot.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
João Ribas,https://curatorsintl.org/about/collaborators/4371-joo-ribas,"João Ribas is Director of the Serralves Museum of Contemporary Art. He was previously Curator at the MIT List Visual Arts Center (2009-2013) and at The Drawing Center, New York (2007-2009). Ribas is the winner of four consecutive AICA Exhibition Awards (2008–11) and of an Emily Hall Tremaine Exhibition Award (2010). His recent exhibitions includeIn the Holocene(MIT) on art, science, and speculation, and exhibitions of the work of Chris Marker, Amalia Pica, Joachim Koester, Akram Zaatari, The Otolith Group, Otto Piene, Frances Stark, Rirkrit Tiravanija, and Ree Morton, among others. His writing has appeared in numerous publications, includingArtforum,Mousse, andArt in America, and he has been a contributor to numerous catalogs and books, includingContemporary Art: From 1989 to the Present(Wiley-Blackwell, 2013) andRealism Materialism Art(Sternberg/CCS Bard, forthcoming). A visiting lecturer for institutions and organizations worldwide, he is currently a lecturer at Yale University, and has taught at the School of Visual Arts, New York, and the Rhode Island School of Design (RISD).
FAX",https://curatorsintl.org/images/fax_large.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Teresa Riccardi,https://curatorsintl.org/about/collaborators/5544-teresa-riccardi,"Teresa Riccardi (Argentina, 1972)
Bachelor of Arts of the FFyL, University of Buenos Aires, professor and doctoral candidate of the same institution. She is co-editor and co-founder of the magazine Blanco sobre Blanco and has published extensively nationally and internationally. She was the artistic director of the contemporary art museum of Buenos Aires between 2013-2016 and was a member of the museum's consultative council. In 2016 she was among the three nominees shortlisted for the position of Artistic Director of Museo Nacional de Bellas Artes. Since 2017, she has been appointed Director of Museo de Artes Plásticas Eduardo Sívori at Buenos Aires, Argentina. Between his curatorial works and more recent exhibitions she presented:Mariette Lydis. Transicionar lo surreal. (Museo Sivori, 2019),Links, (Museo Sívori, 2018),Tierra, Caos y Germen, (Museo Sivori, 2017)Cromophobia(MACBA, 2015/2016),Agency of Sub-tropical Affairs(EAC, Montevideo, Uruguay, MACSA, Salta, Argentina, 2013/2014),Assisted Manipulation,(NBP, Brazil, 2006).",https://curatorsintl.org/images/Teresa_platano_small.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Renee Riccardo,https://curatorsintl.org/about/collaborators/6820-renee-riccardo,"Renée Riccardo began her career as an independent curator, organizing shows of contemporary art in New York, Chicago and Los Angeles from 1985 to 1990. During that time she was an Adjunct Curator for Photography at P.S.1 Contemporary Art Center (now MoMA PS1) in Long Island City, NY. In 1991 Riccardo founded ARENA, a contemporary gallery for emerging artists, at 128 Wooster Street in Soho. Two years later ARENA moved to a brownstone apartment on Clinton Street in Cobble Hill, Brooklyn, where it functioned as a salon-style gallery space for six years. There, ARENA presented the first solo shows of Ann Agee, Joanne Greenbaum, Rachel Harrison and Jason Middlebrook among many others.
While exhibiting art in Brooklyn, she co-organized (with John Good)The Art Exchange Show, a contemporary art fair utilizing nine floors of abandoned office space in Lower Manhattan that combined art galleries with live performances in 1996 and 1997. After being featured on the cover ofThe New York Times Magazinefor the article “Neo-Dealers” and onCity Arts, a PBS cultural magazine on television, ARENA moved to Williamsburg to join forces with Feed Gallery and became ARENA@Feed.
In 2002 ARENA relocated to Manhattan to the renowned Chelsea Arts Building at 526 West 26 Street where she presented the work of now renowned artists Marilyn Minter and Wangechi Mutu among many others. In late 2004 Riccardo established ARENA Projects as a nomadic gallery, continuing to promote the work of emerging artists by organizing independent exhibitions for galleries and institutions nationally. Currently Riccardo curates exhibitions entitled,Wrap Aroundat ARENA@Suite 806, the current incarnation of ARENA in her therapist’s office on Fifth Ave., NYC.

Acceptable Entertainment
Actions for the Earth: Art, Care & Ecology",https://curatorsintl.org/images/Renee_Riccardo_Stella_at_Philip_Johnson_gallery.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Sarah Rifky,https://curatorsintl.org/about/collaborators/4380-sarah-rifky,"Sarah Rifky is co-director of Beirut, an art space based in Cairo, and is an alumna of the ICI Curatorial Intensive in Fall 2010. She has been Curator of the Townhouse Gallery of Contemporary Art since 2009 and has taught at the American University in Cairo and MASS Alexandria in 2010. Rifky studied Visual Art and Mass Communication at the American University in Cairo and received her MFA in Critical Studies from the Malmö Art Academy, Lund University in Sweden. She co-edited the artist bookDamascus: Tourists, Artists and Secret Agents. Her projects includeInvisible Publics(Cairo, 2010),The Popular Show(Cairo, 2011),An accord is first and foremost a proposition(New York, 2011), andThe Bergen Accords(Bergen, 2011). She is the founding director of CIRCA (Cairo International Resource Center for Arts).",https://curatorsintl.org/images/ci_s2010.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Lawrence Rinder,https://curatorsintl.org/about/collaborators/4303-lawrence-rinder,"Lawrence Rinder is Director of the UC Berkeley Art Museum and Pacific Film Archive, having previously held the position of Founding Director of the Wattis Institute and Dean of the California College of the Arts as well as the Anne and Joel Ehrenkranz Curator of Contemporary Art at the Whitney Museum of American Art. He is also a writer of art criticism, poetry, drama and fiction.
Create
Push Play",https://curatorsintl.org/images/CREATE_BAM_Burleson_Lamps_02.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
